Nose X,Nose Y,Nose Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder Z,Left Eye X,Left Eye Y,Left Eye Z,Right Eye X,Right Eye Y,Right Eye Z,Left Lip X,Left Lip Y,Left Lip Z,Right Lip X,Right Lip Y,Right Lip Z,Label
175.1000977,-182.9996324,-432.6427174,356.8567657,8.905405998,-76.53864741,-94.36692595,252.4598312,-232.1635795,-463.0015469,157.7726364,-234.9578619,-459.6998978,235.4998398,-148.8029695,-416.8763065,165.1067734,-148.4949446,-409.712534,good
194.5970154,-183.9212823,-556.6785336,395.4192352,7.807803154,-131.7423713,-137.9428875,252.4598312,-232.1635795,-463.0015469,157.7726364,-234.9578619,-459.6998978,235.4998398,-148.8029695,-416.8763065,165.1067734,-148.4949446,-409.712534,good
177.5905609,-206.2637186,-392.1811867,364.8268127,16.17110252,-67.59681702,-84.18112457,252.4598312,-232.1635795,-463.0015469,157.7726364,-234.9578619,-459.6998978,235.4998398,-148.8029695,-416.8763065,165.1067734,-148.4949446,-409.712534,good
192.9701614,-202.9378223,-497.3060989,376.0242844,4.119272232,-83.12782109,-97.26577163,234.681282,-242.345674,-463.7175465,147.6145935,-243.7400365,-459.5554876,223.4878922,-158.8339591,-410.5515718,156.1103439,-162.3646688,-402.1829939,good
198.4975052,-210.2639866,-515.8869839,396.0602951,2.995362282,-94.65333223,-138.2869399,234.681282,-242.345674,-463.7175465,147.6145935,-243.7400365,-459.5554876,223.4878922,-158.8339591,-410.5515718,156.1103439,-162.3646688,-402.1829939,good
220.1789093,-186.5945435,-739.9616432,430.1555634,-11.43814087,-265.5045319,-247.1746588,234.681282,-242.345674,-463.7175465,147.6145935,-243.7400365,-459.5554876,223.4878922,-158.8339591,-410.5515718,156.1103439,-162.3646688,-402.1829939,good
185.6965637,-187.0992708,-406.3838482,354.8313141,0.917015076,-45.55549622,-64.69613135,234.681282,-242.345674,-463.7175465,147.6145935,-243.7400365,-459.5554876,223.4878922,-158.8339591,-410.5515718,156.1103439,-162.3646688,-402.1829939,good
196.558342,-162.8810906,-516.1625433,357.3321152,-8.388533592,-76.2683022,-98.30895782,234.681282,-242.345674,-463.7175465,147.6145935,-243.7400365,-459.5554876,223.4878922,-158.8339591,-410.5515718,156.1103439,-162.3646688,-402.1829939,good
184.9668121,-162.1710134,-461.0101461,342.2016144,-1.647562981,-54.97301102,-103.0335081,234.681282,-242.345674,-463.7175465,147.6145935,-243.7400365,-459.5554876,223.4878922,-158.8339591,-410.5515718,156.1103439,-162.3646688,-402.1829939,good
180.4602814,-187.347815,-432.1969128,360.3866959,-11.93304062,-71.51583552,-84.03240681,220.566597,-234.9409962,-407.1746922,135.379715,-221.9054389,-399.737463,214.1679001,-149.3844724,-358.9751172,148.8700867,-140.5500913,-346.7658949,good
190.2342224,-189.4038463,-685.6879807,439.2066956,-13.58669758,-257.3042464,-193.7463212,220.566597,-234.9409962,-407.1746922,135.379715,-221.9054389,-399.737463,214.1679001,-149.3844724,-358.9751172,148.8700867,-140.5500913,-346.7658949,good
184.0858459,-175.5323625,-617.553091,430.6425476,-18.08130741,-204.2775965,-133.631022,220.566597,-234.9409962,-407.1746922,135.379715,-221.9054389,-399.737463,214.1679001,-149.3844724,-358.9751172,148.8700867,-140.5500913,-346.7658949,good
161.4126205,-178.6272025,-359.1521215,371.293602,-13.96722794,-22.34153107,-1.918742694,220.566597,-234.9409962,-407.1746922,135.379715,-221.9054389,-399.737463,214.1679001,-149.3844724,-358.9751172,148.8700867,-140.5500913,-346.7658949,good
166.1576462,-189.3348384,-528.9656925,373.5285187,-11.55564308,-74.9112761,-58.64874244,220.566597,-234.9409962,-407.1746922,135.379715,-221.9054389,-399.737463,214.1679001,-149.3844724,-358.9751172,148.8700867,-140.5500913,-346.7658949,good
179.0958023,-205.2331066,-746.1441994,422.7088547,-16.59716606,-278.291223,-242.2272921,220.566597,-234.9409962,-407.1746922,135.379715,-221.9054389,-399.737463,214.1679001,-149.3844724,-358.9751172,148.8700867,-140.5500913,-346.7658949,good
182.4533844,-211.1621189,-655.214653,427.5565338,3.896069527,-219.904511,-261.4828277,223.4822845,-260.7223248,-628.4932423,133.3879852,-250.9840178,-617.2508383,224.8117828,-170.3032994,-563.7973309,156.6044235,-163.9841437,-552.4782801,good
174.4996643,-213.7655997,-562.2666693,388.3909607,7.52863884,-128.0709529,-217.9433012,223.4822845,-260.7223248,-628.4932423,133.3879852,-250.9840178,-617.2508383,224.8117828,-170.3032994,-563.7973309,156.6044235,-163.9841437,-552.4782801,good
175.2700043,-196.2468481,-514.2856836,390.0339508,18.18091393,-108.8614655,-203.4216499,223.4822845,-260.7223248,-628.4932423,133.3879852,-250.9840178,-617.2508383,224.8117828,-170.3032994,-563.7973309,156.6044235,-163.9841437,-552.4782801,good
189.2103958,-273.9667726,-553.9979124,425.5300522,19.47893143,-219.9007988,-291.518569,223.4822845,-260.7223248,-628.4932423,133.3879852,-250.9840178,-617.2508383,224.8117828,-170.3032994,-563.7973309,156.6044235,-163.9841437,-552.4782801,good
214.5943069,-225.3622699,-646.7429066,462.3120499,7.961997986,-249.5413756,-270.9265637,223.4822845,-260.7223248,-628.4932423,133.3879852,-250.9840178,-617.2508383,224.8117828,-170.3032994,-563.7973309,156.6044235,-163.9841437,-552.4782801,good
191.5822601,-206.964848,-405.1311064,401.6405487,12.4204731,-105.0437057,-162.9721034,223.4822845,-260.7223248,-628.4932423,133.3879852,-250.9840178,-617.2508383,224.8117828,-170.3032994,-563.7973309,156.6044235,-163.9841437,-552.4782801,good
192.1882629,-207.2291851,-408.1667233,405.6210327,12.08581924,-109.6684563,-174.1958714,239.3519592,-259.8980713,-384.5104122,148.2962036,-250.2664948,-387.3235559,228.1552887,-158.5509968,-342.5172114,160.7526779,-155.7374454,-343.2978201,good
219.4264221,-217.0161366,-624.6662664,470.7074738,11.44547939,-271.6113424,-300.3809094,239.3519592,-259.8980713,-384.5104122,148.2962036,-250.2664948,-387.3235559,228.1552887,-158.5509968,-342.5172114,160.7526779,-155.7374454,-343.2978201,good
202.7545547,-182.436111,-465.6971455,414.8714066,10.37478447,-97.56087899,-147.5362802,239.3519592,-259.8980713,-384.5104122,148.2962036,-250.2664948,-387.3235559,228.1552887,-158.5509968,-342.5172114,160.7526779,-155.7374454,-343.2978201,good
227.1310043,-272.3411393,-625.370636,476.9833755,12.43721008,-292.934711,-310.1226497,239.3519592,-259.8980713,-384.5104122,148.2962036,-250.2664948,-387.3235559,228.1552887,-158.5509968,-342.5172114,160.7526779,-155.7374454,-343.2978201,good
193.5488129,-226.3682055,-315.0871611,381.7995453,8.70112896,-74.43012536,-88.17837238,239.3519592,-259.8980713,-384.5104122,148.2962036,-250.2664948,-387.3235559,228.1552887,-158.5509968,-342.5172114,160.7526779,-155.7374454,-343.2978201,good
219.8615265,-243.1416464,-563.8043261,445.8329773,8.491959572,-190.3452373,-279.8268628,239.3519592,-259.8980713,-384.5104122,148.2962036,-250.2664948,-387.3235559,228.1552887,-158.5509968,-342.5172114,160.7526779,-155.7374454,-343.2978201,good
211.9379807,-219.9927235,-592.9141903,438.3292007,8.798675537,-196.8069577,-266.4885378,255.7699966,-271.9874096,-567.0331478,156.9199371,-262.8402829,-568.3893585,245.8916855,-171.614213,-512.6455879,177.6755142,-164.9551892,-511.5154552,good
197.2776031,-196.4016438,-589.1714573,395.2750397,12.18053341,-160.0410819,-262.6614547,255.7699966,-271.9874096,-567.0331478,156.9199371,-262.8402829,-568.3893585,245.8916855,-171.614213,-512.6455879,177.6755142,-164.9551892,-511.5154552,good
204.5197678,-186.0775638,-783.4468174,437.7997208,8.719668388,-352.5529861,-383.2434654,255.7699966,-271.9874096,-567.0331478,156.9199371,-262.8402829,-568.3893585,245.8916855,-171.614213,-512.6455879,177.6755142,-164.9551892,-511.5154552,good
191.2569809,-172.7942348,-549.7025585,391.0412216,9.930567741,-135.6612182,-223.4218955,255.7699966,-271.9874096,-567.0331478,156.9199371,-262.8402829,-568.3893585,245.8916855,-171.614213,-512.6455879,177.6755142,-164.9551892,-511.5154552,good
219.9678802,-173.350246,-875.5678654,475.0563049,5.40119648,-420.8993626,-445.3362179,255.7699966,-271.9874096,-567.0331478,156.9199371,-262.8402829,-568.3893585,245.8916855,-171.614213,-512.6455879,177.6755142,-164.9551892,-511.5154552,good
206.5845108,-195.9123874,-548.9911509,450.1200485,8.684134483,-172.3113513,-230.7194567,255.7699966,-271.9874096,-567.0331478,156.9199371,-262.8402829,-568.3893585,245.8916855,-171.614213,-512.6455879,177.6755142,-164.9551892,-511.5154552,good
188.054657,-192.8410435,-322.2947073,391.3975525,0.057120323,-47.84020185,-123.6103106,226.7552185,-234.8212194,-297.8693533,147.3252106,-231.3737869,-300.1746368,221.3182831,-151.6756368,-262.0300841,157.9819489,-151.0726333,-261.9859457,good
191.32164,-189.5199323,-437.9503584,382.2274017,1.3240242,-101.279515,-145.5935133,226.7552185,-234.8212194,-297.8693533,147.3252106,-231.3737869,-300.1746368,221.3182831,-151.6756368,-262.0300841,157.9819489,-151.0726333,-261.9859457,good
194.4112778,-203.0320859,-391.525526,367.7368546,4.294452667,-39.86442804,-147.0859694,226.7552185,-234.8212194,-297.8693533,147.3252106,-231.3737869,-300.1746368,221.3182831,-151.6756368,-262.0300841,157.9819489,-151.0726333,-261.9859457,good
191.5579987,-173.6564255,-357.5495338,352.4613953,-1.456418037,-24.54849958,-116.2929118,226.7552185,-234.8212194,-297.8693533,147.3252106,-231.3737869,-300.1746368,221.3182831,-151.6756368,-262.0300841,157.9819489,-151.0726333,-261.9859457,good
151.4487839,-157.789464,-358.7657547,287.3537827,-0.332422256,8.928826377,-121.64011,226.7552185,-234.8212194,-297.8693533,147.3252106,-231.3737869,-300.1746368,221.3182831,-151.6756368,-262.0300841,157.9819489,-151.0726333,-261.9859457,good
185.6528091,-195.1745224,-426.9639015,374.8555374,-0.52927494,-78.56560886,-148.3934283,226.7552185,-234.8212194,-297.8693533,147.3252106,-231.3737869,-300.1746368,221.3182831,-151.6756368,-262.0300841,157.9819489,-151.0726333,-261.9859457,good
194.4515228,-204.0227866,-436.6413116,363.106308,-5.666971207,-49.3116349,-146.2080503,224.00383,-238.6489248,-404.0628147,153.7906647,-236.7093444,-406.5608311,219.4042969,-161.3873148,-357.8303289,163.6360931,-161.0609007,-358.1931353,good
183.0178833,-217.1096921,-437.1735477,339.4559479,2.754693031,-56.27592623,-148.2420444,224.00383,-238.6489248,-404.0628147,153.7906647,-236.7093444,-406.5608311,219.4042969,-161.3873148,-357.8303289,163.6360931,-161.0609007,-358.1931353,good
174.7699356,-193.1992364,-439.4959116,337.0061111,-11.84819698,-49.46796477,-144.2559814,224.00383,-238.6489248,-404.0628147,153.7906647,-236.7093444,-406.5608311,219.4042969,-161.3873148,-357.8303289,163.6360931,-161.0609007,-358.1931353,good
192.5078583,-187.1074462,-570.9559536,399.7531891,-8.26171875,-140.7190919,-171.5790653,224.00383,-238.6489248,-404.0628147,153.7906647,-236.7093444,-406.5608311,219.4042969,-161.3873148,-357.8303289,163.6360931,-161.0609007,-358.1931353,good
192.3587418,-190.1492643,-535.4505444,380.294838,-10.74329853,-109.4741893,-178.6298525,224.00383,-238.6489248,-404.0628147,153.7906647,-236.7093444,-406.5608311,219.4042969,-161.3873148,-357.8303289,163.6360931,-161.0609007,-358.1931353,good
191.1999512,-224.491303,-491.8316889,377.1561432,1.557955742,-107.7338648,-178.463695,224.00383,-238.6489248,-404.0628147,153.7906647,-236.7093444,-406.5608311,219.4042969,-161.3873148,-357.8303289,163.6360931,-161.0609007,-358.1931353,good
219.4060898,-245.8852029,-460.670557,408.4001541,-1.29711628,-106.8064857,-128.452481,257.6680374,-276.8691909,-419.132967,176.380806,-277.8277588,-423.1849909,243.315239,-197.287674,-379.7089577,187.7845383,-198.2466388,-382.5220156,good
248.6901855,-236.275363,-522.926302,421.9824982,-7.312431335,-122.7271342,-136.368978,257.6680374,-276.8691909,-419.132967,176.380806,-277.8277588,-423.1849909,243.315239,-197.287674,-379.7089577,187.7845383,-198.2466388,-382.5220156,good
223.7412643,-259.9281335,-513.1371832,403.8126755,-2.27335453,-128.7814593,-133.3994401,257.6680374,-276.8691909,-419.132967,176.380806,-277.8277588,-423.1849909,243.315239,-197.287674,-379.7089577,187.7845383,-198.2466388,-382.5220156,good
265.6800842,-268.5877419,-509.7006512,448.4023285,-15.23387432,-124.4428575,-139.6977603,257.6680374,-276.8691909,-419.132967,176.380806,-277.8277588,-423.1849909,243.315239,-197.287674,-379.7089577,187.7845383,-198.2466388,-382.5220156,good
251.2692261,-246.8068099,-479.5613766,437.0583344,-17.89119244,-106.3469052,-139.4925606,257.6680374,-276.8691909,-419.132967,176.380806,-277.8277588,-423.1849909,243.315239,-197.287674,-379.7089577,187.7845383,-198.2466388,-382.5220156,good
