Nose X,Nose Y,Nose Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder Z,Label
210.6327057,-221.4461803,-661.3408184,374.4052887,2.285928726,-198.9804482,-266.9867849,good
205.0941086,-214.4869423,-609.6064138,369.9476242,2.109074593,-178.4600902,-220.8703852,good
182.4752426,-210.2512407,-510.1340103,342.2049332,1.655673981,-106.1168361,-147.5701082,good
186.0427475,-218.076489,-480.1890135,334.9914932,5.465655327,-92.89131403,-155.5532742,good
217.7404785,-240.1080465,-702.9254007,419.4789124,0.4500103,-284.4088697,-321.3096929,good
222.0960236,-239.4791436,-703.7685156,421.716156,1.797637939,-264.1187954,-295.1223421,good
212.5883865,-190.1389861,-645.5268574,403.1945419,1.398010254,-215.3213453,-224.845891,good
208.1452179,-184.5651412,-662.1857357,387.2592926,1.966209412,-210.7865882,-261.1774635,good
230.7021332,-211.1644578,-776.1550713,411.7785645,3.156380653,-292.6417279,-349.809773,good
215.3191757,-178.0723929,-562.8663683,357.8030014,4.253854752,-100.9446573,-232.8739142,good
193.5344315,-178.7183547,-603.0339718,343.9146805,7.632579803,-138.1845975,-224.8570061,good
200.9919739,-167.1823454,-618.3550501,357.1283722,1.310119629,-162.3963833,-231.0916829,good
249.3041992,-172.8704524,-1034.177999,434.4532776,-0.949244499,-482.7224779,-515.0639963,good
233.8297653,-169.724822,-529.0556431,377.5605392,3.325123787,-101.3910306,-214.3695259,good
194.8860931,-185.2930284,-521.6340351,322.3271942,4.220809937,-97.25003242,-181.8648005,good
184.2990875,-154.4201803,-517.9093266,298.1280518,1.69670105,-88.73573005,-139.4434333,good
184.368248,-152.9077792,-502.2782278,316.3797379,7.663006783,-81.43206954,-166.0085464,good
175.6492615,-155.7040143,-501.4953232,314.7795105,9.382023811,-94.40065742,-154.9840665,good
168.6079407,-155.0957108,-494.5590878,312.5160217,6.521286964,-88.72180939,-171.5049398,good
178.8066101,-188.1361699,-532.9277229,342.516098,-2.706284523,-101.2303233,-186.5378523,good
189.0373611,-174.720726,-528.502636,341.5522385,-4.780983925,-103.3188415,-178.3850634,good
237.6304245,-184.885869,-876.6805744,426.5379715,-9.47909832,-385.9057188,-415.9943533,good
228.5041809,-178.8193345,-763.3560848,402.8587341,-13.93014908,-272.2670674,-331.3550377,good
208.3498383,-184.6718931,-547.6915026,368.7797546,-5.843997002,-116.4072061,-226.5016723,good
220.475502,-172.8210354,-625.6901407,374.8026657,-12.8254652,-128.4204555,-224.5081043,good
222.0429993,-193.0494189,-547.724762,368.2681274,-0.054588318,-96.69638157,-204.4544077,good
195.8219528,-214.9610496,-551.9323969,323.2582474,5.755076408,-77.31870353,-207.1097302,good
191.2627792,-183.2609868,-494.9968243,312.6924515,10.75707436,-40.66630661,-158.9567828,good
241.7710114,-223.3481669,-630.7095194,404.1195679,7.924919128,-165.1905477,-279.3150115,good
200.6246185,-216.6689515,-494.933095,339.4580078,15.03466129,-72.39328265,-216.9484806,good
198.1261826,-208.478322,-482.5084162,338.9334488,11.21506691,-74.56779778,-193.9640951,good
182.2658539,-188.3770537,-491.2430191,336.0558319,11.40724182,-89.10757542,-189.3706083,good
165.6639862,-180.8979177,-509.0724134,326.9120789,10.59978962,-97.36813545,-174.6827245,good
166.7334366,-176.3231635,-576.5857601,358.8516617,6.737194061,-159.7926235,-187.5500751,good
167.6433563,-190.1118422,-554.7761822,360.6911469,6.339540482,-153.6460519,-185.8529019,good
166.078186,-165.1745081,-576.5509129,351.7394257,9.391765594,-163.6307466,-190.2038741,good
191.1450958,-172.8369355,-676.7946339,400.8912659,9.486694336,-258.0309749,-270.3306198,good
220.6975174,-188.6821389,-489.183383,398.9712143,9.418373108,-175.1314795,-256.6483712,good
229.7543335,-241.8368483,-508.9691591,407.354126,7.123775482,-148.6943078,-245.1671219,good
262.0281601,-257.0954204,-885.7435226,459.8080063,-6.283364296,-377.2357893,-450.6406832,good
257.4121475,-195.9065509,-731.1705208,441.6965866,-3.839206696,-276.2089491,-353.5525703,good
200.9476471,-176.6967416,-565.641489,337.6646423,-1.310248375,-119.7567487,-195.1523352,good
215.8075714,-187.6076889,-673.0654621,357.5682068,-4.15514946,-148.5499513,-211.2140036,good
216.7889023,-191.6290712,-671.8966198,368.419075,-2.971887589,-186.8774199,-261.5996861,good
217.0970154,-241.2210131,-668.2963657,379.7419739,-6.818733215,-206.8680525,-252.3327613,good
