Nose X,Nose Y,Nose Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder Z,Left Eye X,Left Eye Y,Left Eye Z,Right Eye X,Right Eye Y,Right Eye Z,Left Lip X,Left Lip Y,Left Lip Z,Right Lip X,Right Lip Y,Right Lip Z,Label
325.2784729,-90.76037407,-505.633564,419.6907806,155.2903748,-56.54004872,-335.2672005,277.302742,-322.598269,-576.7560482,174.5301437,-311.6124773,-585.3416061,263.1242752,-203.5987616,-536.1545277,201.9413376,-199.3923497,-554.9783993,bad
248.4178162,-176.599474,-515.6234837,411.8875122,21.65847301,-163.4001088,-226.1845922,277.302742,-322.598269,-576.7560482,174.5301437,-311.6124773,-585.3416061,263.1242752,-203.5987616,-536.1545277,201.9413376,-199.3923497,-554.9783993,bad
99.74925995,-258.4424901,-522.6245213,427.1350861,-171.0077548,-159.9384177,-222.9105806,277.302742,-322.598269,-576.7560482,174.5301437,-311.6124773,-585.3416061,263.1242752,-203.5987616,-536.1545277,201.9413376,-199.3923497,-554.9783993,bad
208.6587143,-137.9430914,-555.0670624,412.2426987,61.16925716,-33.82782161,-222.9971838,277.302742,-322.598269,-576.7560482,174.5301437,-311.6124773,-585.3416061,263.1242752,-203.5987616,-536.1545277,201.9413376,-199.3923497,-554.9783993,bad
201.6268539,-167.0311117,-500.0089073,413.9369965,11.18506908,-65.78786552,-150.2166331,246.4323425,-215.1489973,-475.1373196,162.7701569,-209.2953014,-472.62012,229.2300415,-116.0802984,-412.0856237,166.2010574,-113.8809085,-407.7181721,bad
324.7696686,-2.363862991,-578.4755802,395.6819916,223.1433105,-82.90782094,-249.3780184,246.4323425,-215.1489973,-475.1373196,162.7701569,-209.2953014,-472.62012,229.2300415,-116.0802984,-412.0856237,166.2010574,-113.8809085,-407.7181721,bad
30.34446716,-185.6223607,-384.5496798,291.1356354,-123.2708931,-122.5226855,-21.3351059,246.4323425,-215.1489973,-475.1373196,162.7701569,-209.2953014,-472.62012,229.2300415,-116.0802984,-412.0856237,166.2010574,-113.8809085,-407.7181721,bad
2.852478027,-251.7880583,-432.1368313,283.6891747,-204.3396199,-234.8496079,-75.99918008,246.4323425,-215.1489973,-475.1373196,162.7701569,-209.2953014,-472.62012,229.2300415,-116.0802984,-412.0856237,166.2010574,-113.8809085,-407.7181721,bad
251.6211319,-201.0913682,-396.9899368,411.4445114,-80.07664204,-66.39576674,-87.46080101,246.4323425,-215.1489973,-475.1373196,162.7701569,-209.2953014,-472.62012,229.2300415,-116.0802984,-412.0856237,166.2010574,-113.8809085,-407.7181721,bad
22.50810623,-267.9901671,-337.4659681,283.6037636,-192.6435792,-84.92091537,-42.66080528,246.4323425,-215.1489973,-475.1373196,162.7701569,-209.2953014,-472.62012,229.2300415,-116.0802984,-412.0856237,166.2010574,-113.8809085,-407.7181721,bad
