Nose X,Nose Y,Nose Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder Z,Label
306.7375946,-126.8541527,-613.1540966,388.6846161,119.4590664,-141.335324,-207.6690245,bad
328.7873077,-60.35146236,-573.5905695,359.3664551,149.1616344,35.24201095,-184.3394709,bad
274.0213394,-159.8575544,-555.296874,340.1760483,184.5685101,-51.78992629,-179.1592562,bad
335.6756973,-133.2340336,-624.2595577,367.864418,146.78936,-139.3219078,-250.441525,bad
265.928154,-183.6720943,-414.8336649,379.5778275,9.044623375,-134.0614414,-173.9656198,bad
321.8477631,-85.57229519,-623.9123297,371.819458,110.9318733,-146.6373217,-285.7886195,bad
220.5051804,-186.6180611,-645.847435,390.488472,-47.68564224,-255.7109499,-324.8607445,bad
157.423439,-217.2853446,-423.9223194,368.1640244,-72.2557497,-117.0664716,-133.7040639,bad
289.1853714,-75.62979698,-520.3680325,338.9435196,99.44064617,-27.37472981,-165.1435125,bad
63.84132385,-232.6689935,-468.3049822,325.1603699,-134.4639874,-68.36395025,-144.9710691,bad
68.82621765,-191.0774803,-501.8967962,312.5161362,-41.68706417,-147.4360299,-171.230303,bad
13.32363129,-257.3706043,-454.2611933,269.4320679,-173.4449816,-152.5496292,-39.01182085,bad
256.1911774,-90.59665203,-417.7509642,232.4188232,69.19412613,26.3048476,-100.0846982,bad
40.14205933,-218.5449314,-304.6044016,234.6176529,-141.0462356,-22.27819875,-62.7404952,bad
249.165802,-190.3292513,-370.7832527,337.9239655,12.57496834,-38.09372753,-173.2199228,bad
221.2123489,-183.678875,-383.3585215,333.79673,-6.900529861,-96.70434237,-170.5068362,bad
217.7903748,-188.4364486,-389.0855312,348.4343719,-7.608976364,-97.20314741,-187.0629644,bad
205.9897995,-272.9371369,-437.9805708,388.2618332,-86.39365196,-184.312799,-217.5611186,bad
243.9736176,-84.17771816,-329.2351484,313.6804199,73.70912075,53.91127467,-207.6142645,bad
169.4776154,-235.0616312,-363.0403376,333.5057831,-40.9845829,-100.9797192,-188.0613041,bad
157.9558563,-249.3971694,-385.1965427,344.4412994,-73.88455868,-132.8051162,-166.8545687,bad
100.3658676,-265.2315366,-747.6615143,351.7258453,-159.5583272,-317.7679324,-364.7866488,bad
215.5158615,-229.7785592,-422.3193455,364.2502213,-30.29334068,-174.524399,-237.7139282,bad
74.93904114,-253.0733299,-369.6339798,272.6260376,-135.0940061,-52.62538612,-176.3564014,bad
306.0459137,-72.36415386,-359.329555,294.3930817,70.34082413,-16.34851456,-136.2888122,bad
272.0476532,-31.86515808,-289.8966479,260.1269531,88.45603466,109.4113934,-118.298099,bad
