Nose X,Nose Y,Nose Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder Z,Left Eye X,Left Eye Y,Left Eye Z,Right Eye X,Right Eye Y,Right Eye Z,Left Lip X,Left Lip Y,Left Lip Z,Right Lip X,Right Lip Y,Right Lip Z,Label
271.2723541,-33.9614439,-527.8428125,316.9797516,149.9013233,56.37769461,-188.5283089,284.573555,-185.624485,-693.4685755,204.4723129,-209.0539455,-704.9501038,251.0247421,-94.36461926,-626.761694,198.5981369,-131.1436272,-641.2226629,bad
19.56176758,-252.7720964,-625.5127716,321.8889236,-179.0530086,-51.59712911,-148.601439,284.573555,-185.624485,-693.4685755,204.4723129,-209.0539455,-704.9501038,251.0247421,-94.36461926,-626.761694,198.5981369,-131.1436272,-641.2226629,bad
195.6777573,-214.3465662,-849.8413181,438.8466263,-57.53325462,-419.7569561,-441.8272877,284.573555,-185.624485,-693.4685755,204.4723129,-209.0539455,-704.9501038,251.0247421,-94.36461926,-626.761694,198.5981369,-131.1436272,-641.2226629,bad
52.13993073,-275.3993511,-798.2357883,422.080574,-183.5669518,-349.5058894,-343.6331606,284.573555,-185.624485,-693.4685755,204.4723129,-209.0539455,-704.9501038,251.0247421,-94.36461926,-626.761694,198.5981369,-131.1436272,-641.2226629,bad
241.6117096,-126.511302,-617.2131586,418.6670685,71.50430202,-115.5323231,-288.9544415,284.573555,-185.624485,-693.4685755,204.4723129,-209.0539455,-704.9501038,251.0247421,-94.36461926,-626.761694,198.5981369,-131.1436272,-641.2226629,bad
220.5324554,-168.9053965,-488.9848995,392.906189,83.73332977,-127.9367888,-166.5023196,263.1559753,-198.5048175,-454.4573164,197.8588104,-211.4564538,-460.9844398,237.3779297,-125.6806755,-407.1552515,180.6554413,-134.2843866,-415.3785181,bad
29.66136932,-249.3902063,-448.35042,325.1825333,-154.279139,-73.00899982,-223.4828997,263.1559753,-198.5048175,-454.4573164,197.8588104,-211.4564538,-460.9844398,237.3779297,-125.6806755,-407.1552515,180.6554413,-134.2843866,-415.3785181,bad
199.1002655,-171.4339685,-468.1148243,338.8328552,24.09417629,-37.92752445,-141.4910531,263.1559753,-198.5048175,-454.4573164,197.8588104,-211.4564538,-460.9844398,237.3779297,-125.6806755,-407.1552515,180.6554413,-134.2843866,-415.3785181,bad
197.3165894,-208.662858,-497.1565819,352.2201538,-20.56232929,-77.86316514,-158.8511789,263.1559753,-198.5048175,-454.4573164,197.8588104,-211.4564538,-460.9844398,237.3779297,-125.6806755,-407.1552515,180.6554413,-134.2843866,-415.3785181,bad
39.00058746,-234.1721249,-446.796627,305.846405,-129.0152407,-98.44070792,-78.88954997,263.1559753,-198.5048175,-454.4573164,197.8588104,-211.4564538,-460.9844398,237.3779297,-125.6806755,-407.1552515,180.6554413,-134.2843866,-415.3785181,bad
83.05221558,-229.9021125,-319.6142578,314.1413879,-104.8466492,-80.12961566,-63.47469091,263.1559753,-198.5048175,-454.4573164,197.8588104,-211.4564538,-460.9844398,237.3779297,-125.6806755,-407.1552515,180.6554413,-134.2843866,-415.3785181,bad
236.7582321,-210.6920671,-509.6133614,391.2485123,-38.30649376,-137.8630328,-221.5888953,269.3577957,-249.6351671,-476.9583035,188.4397507,-242.1277499,-493.02701,257.8599167,-170.1980066,-423.1860638,194.8878098,-162.2250867,-443.8899708,bad
292.440033,-108.5180569,-381.8412495,367.5622559,88.82918358,-30.66599607,-214.1727805,269.3577957,-249.6351671,-476.9583035,188.4397507,-242.1277499,-493.02701,257.8599167,-170.1980066,-423.1860638,194.8878098,-162.2250867,-443.8899708,bad
291.5156174,-111.6641378,-562.3078251,375.6082535,96.99511528,-71.81992829,-256.8877316,269.3577957,-249.6351671,-476.9583035,188.4397507,-242.1277499,-493.02701,257.8599167,-170.1980066,-423.1860638,194.8878098,-162.2250867,-443.8899708,bad
238.9468765,-171.4745665,-803.6189175,404.9747086,1.834716797,-301.1061358,-348.7516737,269.3577957,-249.6351671,-476.9583035,188.4397507,-242.1277499,-493.02701,257.8599167,-170.1980066,-423.1860638,194.8878098,-162.2250867,-443.8899708,bad
238.716011,-163.1070185,-650.5331898,386.5079117,13.83886814,-221.8994951,-287.3906493,269.3577957,-249.6351671,-476.9583035,188.4397507,-242.1277499,-493.02701,257.8599167,-170.1980066,-423.1860638,194.8878098,-162.2250867,-443.8899708,bad
283.9555359,-61.38979912,-511.5750647,367.7079773,104.9018812,29.06890422,-157.4706674,269.3577957,-249.6351671,-476.9583035,188.4397507,-242.1277499,-493.02701,257.8599167,-170.1980066,-423.1860638,194.8878098,-162.2250867,-443.8899708,bad
