Nose X,Nose Y,Nose Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder Z,Left Eye X,Left Eye Y,Left Eye Z,Right Eye X,Right Eye Y,Right Eye Z,Left Lip X,Left Lip Y,Left Lip Z,Right Lip X,Right Lip Y,Right Lip Z,Label
223.5845184,-157.0446253,-830.2967262,384.9225616,1.620569229,-311.4068913,-378.5784817,232.7604675,-231.4094496,-542.2855854,157.5933838,-240.0038695,-532.088728,214.6050262,-154.4501138,-501.6323948,163.6863708,-158.7996697,-500.310173,good
245.6131744,-206.8338704,-921.8198776,425.5993652,-3.927569389,-394.9731731,-451.8753576,232.7604675,-231.4094496,-542.2855854,157.5933838,-240.0038695,-532.088728,214.6050262,-154.4501138,-501.6323948,163.6863708,-158.7996697,-500.310173,good
258.4893417,-227.1858287,-960.321722,454.5363998,-0.029139519,-424.2520809,-480.7948923,232.7604675,-231.4094496,-542.2855854,157.5933838,-240.0038695,-532.088728,214.6050262,-154.4501138,-501.6323948,163.6863708,-158.7996697,-500.310173,good
233.0331039,-179.6383739,-836.2135506,421.2545395,-9.056811333,-361.3390446,-396.2296486,232.7604675,-231.4094496,-542.2855854,157.5933838,-240.0038695,-532.088728,214.6050262,-154.4501138,-501.6323948,163.6863708,-158.7996697,-500.310173,good
205.798912,-171.8482518,-528.8522243,362.5629044,5.073666573,-117.7528489,-203.1147838,243.3520126,-205.3489351,-493.6022902,165.1519394,-207.127862,-501.3373089,231.0164261,-126.5013456,-446.8710423,168.6468887,-126.6453266,-455.8359718,good
201.5797043,-168.6839104,-564.307723,355.0638199,-0.964865685,-120.972991,-182.9645276,243.3520126,-205.3489351,-493.6022902,165.1519394,-207.127862,-501.3373089,231.0164261,-126.5013456,-446.8710423,168.6468887,-126.6453266,-455.8359718,good
170.1037598,-159.0553808,-473.4001064,295.6153107,3.548583984,-57.22186625,-97.71456957,243.3520126,-205.3489351,-493.6022902,165.1519394,-207.127862,-501.3373089,231.0164261,-126.5013456,-446.8710423,168.6468887,-126.6453266,-455.8359718,good
169.5269012,-192.0944023,-528.7765217,303.0987549,5.937809944,-117.4174869,-171.3698637,243.3520126,-205.3489351,-493.6022902,165.1519394,-207.127862,-501.3373089,231.0164261,-126.5013456,-446.8710423,168.6468887,-126.6453266,-455.8359718,good
173.5448837,-167.2912216,-447.7299929,303.3948135,3.998680115,-66.571666,-142.054081,243.3520126,-205.3489351,-493.6022902,165.1519394,-207.127862,-501.3373089,231.0164261,-126.5013456,-446.8710423,168.6468887,-126.6453266,-455.8359718,good
176.7959976,-165.2975893,-485.1028204,303.0855942,6.91095829,-75.79520881,-147.3667109,243.3520126,-205.3489351,-493.6022902,165.1519394,-207.127862,-501.3373089,231.0164261,-126.5013456,-446.8710423,168.6468887,-126.6453266,-455.8359718,good
180.8642197,-179.2754388,-529.7821999,314.250679,2.814602852,-107.1064639,-174.1219497,215.3956985,-210.990715,-494.4655752,142.3733902,-210.5246544,-502.0433092,199.3216324,-138.9261317,-445.5230284,145.1565933,-136.1974669,-454.5664501,good
180.5412292,-215.7160163,-502.1784067,318.0988312,-0.664544106,-104.5273483,-175.1012778,215.3956985,-210.990715,-494.4655752,142.3733902,-210.5246544,-502.0433092,199.3216324,-138.9261317,-445.5230284,145.1565933,-136.1974669,-454.5664501,good
186.3397598,-223.3262372,-524.7578859,326.6003036,6.987905502,-115.3401482,-183.325038,215.3956985,-210.990715,-494.4655752,142.3733902,-210.5246544,-502.0433092,199.3216324,-138.9261317,-445.5230284,145.1565933,-136.1974669,-454.5664501,good
181.4282608,-183.5736036,-563.738451,319.9470139,0.951519012,-128.4190822,-198.2037878,215.3956985,-210.990715,-494.4655752,142.3733902,-210.5246544,-502.0433092,199.3216324,-138.9261317,-445.5230284,145.1565933,-136.1974669,-454.5664501,good
224.9315643,-184.0197945,-755.8886433,390.2965546,-14.46212769,-288.9578319,-331.3500595,215.3956985,-210.990715,-494.4655752,142.3733902,-210.5246544,-502.0433092,199.3216324,-138.9261317,-445.5230284,145.1565933,-136.1974669,-454.5664501,good
218.9888,-209.4150567,-620.3105307,379.7374725,-5.223827362,-158.7660348,-278.4926462,215.3956985,-210.990715,-494.4655752,142.3733902,-210.5246544,-502.0433092,199.3216324,-138.9261317,-445.5230284,145.1565933,-136.1974669,-454.5664501,good
214.1516876,-207.6735735,-568.3039141,370.9418488,-3.142433167,-104.0646887,-216.8485093,247.9535675,-239.5152998,-527.8555584,171.916275,-239.4856668,-541.0952425,234.1288757,-158.4764314,-475.1855993,180.0498199,-159.6396732,-491.7338848,good
208.6031342,-176.1544633,-546.6873264,346.5468597,8.947291374,-105.7050633,-187.5437021,247.9535675,-239.5152998,-527.8555584,171.916275,-239.4856668,-541.0952425,234.1288757,-158.4764314,-475.1855993,180.0498199,-159.6396732,-491.7338848,good
222.1061707,-178.6648822,-555.0686073,357.2856903,7.167549133,-108.2161045,-193.4029341,247.9535675,-239.5152998,-527.8555584,171.916275,-239.4856668,-541.0952425,234.1288757,-158.4764314,-475.1855993,180.0498199,-159.6396732,-491.7338848,good
217.7188873,-166.4125299,-559.5875072,321.0995483,8.84575367,-110.6491256,-202.8533864,247.9535675,-239.5152998,-527.8555584,171.916275,-239.4856668,-541.0952425,234.1288757,-158.4764314,-475.1855993,180.0498199,-159.6396732,-491.7338848,good
259.239006,-196.6103411,-662.4547291,394.9252701,6.178736687,-202.9071379,-271.7597437,247.9535675,-239.5152998,-527.8555584,171.916275,-239.4856668,-541.0952425,234.1288757,-158.4764314,-475.1855993,180.0498199,-159.6396732,-491.7338848,good
260.3027725,-187.8054643,-768.9202309,406.1579514,1.970887184,-285.6505823,-319.7304726,247.9535675,-239.5152998,-527.8555584,171.916275,-239.4856668,-541.0952425,234.1288757,-158.4764314,-475.1855993,180.0498199,-159.6396732,-491.7338848,good
183.4647751,-183.4296441,-568.9442539,368.5119247,6.528367996,-146.9885194,-203.9955568,224.940834,-211.9553661,-536.0099888,145.7477188,-217.8158212,-539.9298763,210.0755692,-135.0081539,-485.8276606,150.2850723,-132.9759622,-490.6699276,good
174.6605682,-181.5329576,-593.603797,385.8578491,-0.342507362,-171.3555944,-200.3076911,224.940834,-211.9553661,-536.0099888,145.7477188,-217.8158212,-539.9298763,210.0755692,-135.0081539,-485.8276606,150.2850723,-132.9759622,-490.6699276,good
160.7902527,-182.9083514,-544.0766144,343.2472229,3.783116341,-132.5459933,-197.2866869,224.940834,-211.9553661,-536.0099888,145.7477188,-217.8158212,-539.9298763,210.0755692,-135.0081539,-485.8276606,150.2850723,-132.9759622,-490.6699276,good
170.0988007,-222.0250869,-628.1103516,383.8838196,-1.396079063,-202.5959802,-228.7242365,224.940834,-211.9553661,-536.0099888,145.7477188,-217.8158212,-539.9298763,210.0755692,-135.0081539,-485.8276606,150.2850723,-132.9759622,-490.6699276,good
154.7947693,-221.7866921,-535.4087019,321.4167786,7.598633766,-110.8483815,-201.9587946,224.940834,-211.9553661,-536.0099888,145.7477188,-217.8158212,-539.9298763,210.0755692,-135.0081539,-485.8276606,150.2850723,-132.9759622,-490.6699276,good
155.788269,-212.4277568,-472.8861523,310.8226776,7.592453957,-103.0079627,-167.5350344,224.940834,-211.9553661,-536.0099888,145.7477188,-217.8158212,-539.9298763,210.0755692,-135.0081539,-485.8276606,150.2850723,-132.9759622,-490.6699276,good
153.5100555,-222.8549623,-508.8656473,310.9752655,-6.381039619,-120.9356654,-198.2813787,195.9438324,-255.9723473,-474.5906639,123.2662201,-256.7041612,-483.865099,181.7836761,-177.5030351,-430.9513378,124.1069031,-178.2500625,-441.7543745,good
171.9660568,-243.0807281,-486.6981554,345.2047348,-6.533474922,-119.0932882,-211.7365408,195.9438324,-255.9723473,-474.5906639,123.2662201,-256.7041612,-483.865099,181.7836761,-177.5030351,-430.9513378,124.1069031,-178.2500625,-441.7543745,good
193.4781647,-200.5261302,-598.4890652,356.1817169,-7.831707001,-166.0866737,-265.6024218,195.9438324,-255.9723473,-474.5906639,123.2662201,-256.7041612,-483.865099,181.7836761,-177.5030351,-430.9513378,124.1069031,-178.2500625,-441.7543745,good
249.6074677,-260.8154297,-795.1693153,437.6260376,-20.46958923,-345.7037616,-405.7692575,195.9438324,-255.9723473,-474.5906639,123.2662201,-256.7041612,-483.865099,181.7836761,-177.5030351,-430.9513378,124.1069031,-178.2500625,-441.7543745,good
220.5888367,-232.9222798,-693.143363,364.0270996,-11.24738216,-185.8485675,-272.9178572,195.9438324,-255.9723473,-474.5906639,123.2662201,-256.7041612,-483.865099,181.7836761,-177.5030351,-430.9513378,124.1069031,-178.2500625,-441.7543745,good
195.3911591,-183.2264829,-571.1198902,325.2003479,-1.442470551,-115.8327842,-202.0124817,195.9438324,-255.9723473,-474.5906639,123.2662201,-256.7041612,-483.865099,181.7836761,-177.5030351,-430.9513378,124.1069031,-178.2500625,-441.7543745,good
194.5018768,-192.258532,-616.765852,327.0122528,-4.539971352,-173.8877606,-246.9146776,224.691391,-226.3730335,-583.4829855,155.905838,-228.2464814,-594.3999624,220.9252167,-143.5919952,-525.4456043,164.322052,-144.8015857,-538.9673281,good
217.1782684,-198.2621312,-858.8398933,399.6295166,-6.103334427,-344.8501539,-388.3756685,224.691391,-226.3730335,-583.4829855,155.905838,-228.2464814,-594.3999624,220.9252167,-143.5919952,-525.4456043,164.322052,-144.8015857,-538.9673281,good
195.5198288,-192.8166461,-774.8713875,354.6577072,-0.220112801,-261.5900946,-289.5717359,224.691391,-226.3730335,-583.4829855,155.905838,-228.2464814,-594.3999624,220.9252167,-143.5919952,-525.4456043,164.322052,-144.8015857,-538.9673281,good
193.7738419,-228.1491923,-550.9035444,378.1692123,3.256201744,-186.5075541,-229.5702052,224.691391,-226.3730335,-583.4829855,155.905838,-228.2464814,-594.3999624,220.9252167,-143.5919952,-525.4456043,164.322052,-144.8015857,-538.9673281,good
214.169426,-212.4423051,-795.0781631,404.5261765,-8.106837273,-332.8970718,-382.157321,224.691391,-226.3730335,-583.4829855,155.905838,-228.2464814,-594.3999624,220.9252167,-143.5919952,-525.4456043,164.322052,-144.8015857,-538.9673281,good
247.6681519,-200.1138425,-937.5989914,427.4004364,-16.36203289,-394.6655989,-460.4764509,224.691391,-226.3730335,-583.4829855,155.905838,-228.2464814,-594.3999624,220.9252167,-143.5919952,-525.4456043,164.322052,-144.8015857,-538.9673281,good
227.1716309,-204.5379424,-697.0977545,424.264679,-14.98311996,-231.1428809,-260.1759481,263.6191559,-244.2815423,-659.4606543,176.2996674,-247.1439743,-665.8035421,255.7447052,-155.3760552,-600.6011438,189.2390442,-156.6433024,-608.3444881,good
238.4482574,-201.0324669,-886.4457035,442.2614288,-13.70720387,-351.0805178,-384.5514822,263.6191559,-244.2815423,-659.4606543,176.2996674,-247.1439743,-665.8035421,255.7447052,-155.3760552,-600.6011438,189.2390442,-156.6433024,-608.3444881,good
196.8003845,-193.2951093,-632.1725464,369.9320221,-7.157206535,-181.5763235,-240.8355045,263.6191559,-244.2815423,-659.4606543,176.2996674,-247.1439743,-665.8035421,255.7447052,-155.3760552,-600.6011438,189.2390442,-156.6433024,-608.3444881,good
178.0549622,-193.2867837,-587.5911427,348.9712524,-1.329689026,-156.5164983,-158.0359805,263.6191559,-244.2815423,-659.4606543,176.2996674,-247.1439743,-665.8035421,255.7447052,-155.3760552,-600.6011438,189.2390442,-156.6433024,-608.3444881,good
175.6751251,-179.9073887,-710.0963831,371.3006592,-2.763705254,-259.6326399,-310.3915143,263.6191559,-244.2815423,-659.4606543,176.2996674,-247.1439743,-665.8035421,255.7447052,-155.3760552,-600.6011438,189.2390442,-156.6433024,-608.3444881,good
186.3254547,-192.0987582,-658.3699179,388.6894226,-3.518414497,-202.8641152,-256.9209266,263.6191559,-244.2815423,-659.4606543,176.2996674,-247.1439743,-665.8035421,255.7447052,-155.3760552,-600.6011438,189.2390442,-156.6433024,-608.3444881,good
193.2858276,-205.8605289,-557.2819233,392.4761963,0.148186684,-149.4306815,-212.3628259,236.1399841,-247.4919534,-525.4298544,147.8105164,-247.8017807,-531.2217522,223.6366272,-158.5963154,-472.9727983,156.0293579,-157.0428443,-478.6522579,good
190.9378815,-217.6357913,-548.2829189,389.576416,0.520777702,-145.3557944,-185.158875,236.1399841,-247.4919534,-525.4298544,147.8105164,-247.8017807,-531.2217522,223.6366272,-158.5963154,-472.9727983,156.0293579,-157.0428443,-478.6522579,good
194.9950409,-222.2039151,-563.319211,387.4672699,-1.819610596,-153.475163,-198.1487489,236.1399841,-247.4919534,-525.4298544,147.8105164,-247.8017807,-531.2217522,223.6366272,-158.5963154,-472.9727983,156.0293579,-157.0428443,-478.6522579,good
183.8159943,-232.0098567,-509.9924755,352.3974609,9.413866997,-112.8594804,-178.5154724,236.1399841,-247.4919534,-525.4298544,147.8105164,-247.8017807,-531.2217522,223.6366272,-158.5963154,-472.9727983,156.0293579,-157.0428443,-478.6522579,good
181.7442322,-232.5323725,-374.6238327,345.241394,8.21305275,-92.07778931,-132.4407005,236.1399841,-247.4919534,-525.4298544,147.8105164,-247.8017807,-531.2217522,223.6366272,-158.5963154,-472.9727983,156.0293579,-157.0428443,-478.6522579,good
225.1096344,-238.8658404,-839.9193764,440.7315826,1.038594246,-385.2651644,-381.1282969,236.1399841,-247.4919534,-525.4298544,147.8105164,-247.8017807,-531.2217522,223.6366272,-158.5963154,-472.9727983,156.0293579,-157.0428443,-478.6522579,good
192.408638,-235.8265972,-495.5582857,398.801384,-1.679234505,-119.0363932,-209.4159794,237.8876114,-269.5901799,-463.0436039,149.5413589,-281.3952041,-467.3708439,233.5232925,-175.1011705,-419.4646168,163.5535049,-182.2138309,-422.3336792,good
187.27005,-183.8278556,-541.1744642,385.7537079,4.383802414,-139.7779584,-215.272851,237.8876114,-269.5901799,-463.0436039,149.5413589,-281.3952041,-467.3708439,233.5232925,-175.1011705,-419.4646168,163.5535049,-182.2138309,-422.3336792,good
158.977623,-187.8858018,-492.2576237,340.4811478,6.62853241,-63.25323701,-163.1239378,237.8876114,-269.5901799,-463.0436039,149.5413589,-281.3952041,-467.3708439,233.5232925,-175.1011705,-419.4646168,163.5535049,-182.2138309,-422.3336792,good
171.7355728,-215.0447989,-513.550458,396.139183,-2.909832001,-66.51975989,-176.2618697,237.8876114,-269.5901799,-463.0436039,149.5413589,-281.3952041,-467.3708439,233.5232925,-175.1011705,-419.4646168,163.5535049,-182.2138309,-422.3336792,good
180.916481,-192.2409582,-536.4401722,392.8345108,-7.803125381,-110.3113067,-189.7521257,237.8876114,-269.5901799,-463.0436039,149.5413589,-281.3952041,-467.3708439,233.5232925,-175.1011705,-419.4646168,163.5535049,-182.2138309,-422.3336792,good
178.7876129,-186.1608195,-489.2997694,367.6848602,-9.280400276,-88.61138821,-175.9773731,237.8876114,-269.5901799,-463.0436039,149.5413589,-281.3952041,-467.3708439,233.5232925,-175.1011705,-419.4646168,163.5535049,-182.2138309,-422.3336792,good
188.0832672,-203.7710023,-379.0252733,358.8294601,-34.01847839,28.06492388,-73.80961239,221.8701935,-241.7572618,-338.9319563,144.9510574,-241.2774897,-352.0033908,210.8626938,-161.0893536,-291.5520215,155.0170517,-159.4390655,-309.0285873,good
170.5813217,-187.2900081,-290.041337,335.2074432,-29.25414562,59.15832996,-48.8540554,221.8701935,-241.7572618,-338.9319563,144.9510574,-241.2774897,-352.0033908,210.8626938,-161.0893536,-291.5520215,155.0170517,-159.4390655,-309.0285873,good
198.4518051,-217.5706458,-359.892776,371.2756348,-44.67049599,25.82280099,-84.66128826,221.8701935,-241.7572618,-338.9319563,144.9510574,-241.2774897,-352.0033908,210.8626938,-161.0893536,-291.5520215,155.0170517,-159.4390655,-309.0285873,good
192.2180176,-216.3947439,-321.6630363,361.2508392,-39.35955048,45.62446654,-68.51336002,221.8701935,-241.7572618,-338.9319563,144.9510574,-241.2774897,-352.0033908,210.8626938,-161.0893536,-291.5520215,155.0170517,-159.4390655,-309.0285873,good
165.8124542,-201.2895083,-227.8534842,315.5464172,-34.4444561,105.9328902,-4.930315241,221.8701935,-241.7572618,-338.9319563,144.9510574,-241.2774897,-352.0033908,210.8626938,-161.0893536,-291.5520215,155.0170517,-159.4390655,-309.0285873,good
171.8015289,-202.053616,-324.1011429,336.4093399,-33.19351673,47.28188396,-58.24947953,221.8701935,-241.7572618,-338.9319563,144.9510574,-241.2774897,-352.0033908,210.8626938,-161.0893536,-291.5520215,155.0170517,-159.4390655,-309.0285873,good
165.1945877,-187.0198345,-397.285881,311.2128067,-8.972182274,-30.65386176,-53.70559752,199.7577286,-221.9014478,-361.5335369,117.9237747,-222.2118545,-358.1669998,193.3697891,-142.510078,-311.3965917,135.7550049,-140.1850963,-305.1749611,good
177.1780014,-210.069859,-528.4268475,353.9715195,-4.637775421,-131.1393571,-97.13369966,199.7577286,-221.9014478,-361.5335369,117.9237747,-222.2118545,-358.1669998,193.3697891,-142.510078,-311.3965917,135.7550049,-140.1850963,-305.1749611,good
169.5098877,-181.7421269,-438.8190937,364.6990967,-2.691907883,-105.6931221,-65.05648613,199.7577286,-221.9014478,-361.5335369,117.9237747,-222.2118545,-358.1669998,193.3697891,-142.510078,-311.3965917,135.7550049,-140.1850963,-305.1749611,good
162.3726273,-173.9327359,-436.7301035,362.1902847,-0.199685097,-91.70718312,-71.96839392,199.7577286,-221.9014478,-361.5335369,117.9237747,-222.2118545,-358.1669998,193.3697891,-142.510078,-311.3965917,135.7550049,-140.1850963,-305.1749611,good
175.8889389,-167.3000193,-465.0467205,349.6093369,1.340332031,-100.6837428,-87.48980641,199.7577286,-221.9014478,-361.5335369,117.9237747,-222.2118545,-358.1669998,193.3697891,-142.510078,-311.3965917,135.7550049,-140.1850963,-305.1749611,good
164.1749954,-170.9916186,-474.9645424,333.8489151,1.114940643,-118.2156587,-115.8663332,199.7577286,-221.9014478,-361.5335369,117.9237747,-222.2118545,-358.1669998,193.3697891,-142.510078,-311.3965917,135.7550049,-140.1850963,-305.1749611,good
145.5021286,-184.1208816,-465.0671053,325.2608109,0.378084183,-101.2130177,-89.26034331,179.4626236,-220.6628895,-433.3418941,102.5984573,-216.7856169,-427.0889997,179.2999649,-140.7373095,-392.0881462,120.9113312,-137.0104337,-384.3318415,good
167.4672318,-191.0833597,-579.7920084,375.1312637,-6.915850639,-189.750216,-138.1207395,179.4626236,-220.6628895,-433.3418941,102.5984573,-216.7856169,-427.0889997,179.2999649,-140.7373095,-392.0881462,120.9113312,-137.0104337,-384.3318415,good
169.8587418,-234.1420627,-648.188467,375.8256149,-9.228343964,-207.3459578,-187.0193624,179.4626236,-220.6628895,-433.3418941,102.5984573,-216.7856169,-427.0889997,179.2999649,-140.7373095,-392.0881462,120.9113312,-137.0104337,-384.3318415,good
136.3463211,-224.3503261,-467.6254177,316.0359955,3.643126488,-126.343857,-161.348455,179.4626236,-220.6628895,-433.3418941,102.5984573,-216.7856169,-427.0889997,179.2999649,-140.7373095,-392.0881462,120.9113312,-137.0104337,-384.3318415,good
