Nose X,Nose Y,Nose Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder Z,Label
269.0803528,-263.0023098,-569.7490883,428.6538696,-80.12204647,-92.60555148,-332.9602432,bad
311.1167145,-281.6882515,-676.552248,461.4319611,-49.44744587,-127.028904,-475.4282427,bad
251.1997604,-266.9138932,-422.3987818,389.2938614,-65.2726078,25.15811205,-207.0889163,bad
250.737648,-183.0271196,-364.7154522,400.5054855,39.55992222,43.78164679,-227.2631192,bad
162.7689743,-344.1979802,-514.0616226,349.6461487,-234.2169285,-63.25873017,-195.9009075,bad
250.4283905,-288.8088512,-888.2358742,385.8772278,-131.0147524,-358.237896,-546.8232822,bad
276.9138718,-273.9958692,-798.7752342,416.9945145,-106.2802792,-307.8556895,-452.4356174,bad
332.9463196,-125.5681944,-626.1795902,402.664032,70.60222149,-129.630003,-388.6059952,bad
123.178978,-388.1018043,-878.9686489,350.1633835,-271.8097401,-476.0345936,-643.7500763,bad
131.111412,-395.9617388,-790.631876,360.6207275,-294.6294594,-370.2669811,-488.924861,bad
356.6532898,-240.5832696,-662.1801996,432.0603943,-56.94874763,-186.249547,-368.1285095,bad
240.550499,-348.1365466,-632.3470831,431.530571,-189.9149036,-336.9564772,-354.1668177,bad
215.3212738,-260.1724291,-643.4325027,437.4484253,0.508289337,-316.4031172,-354.2274785,bad
262.1242905,-160.2463245,-715.2481985,456.0934067,123.8814926,-360.1253986,-379.3800974,bad
137.2706604,-177.8268957,-1157.456102,482.8843689,23.23029041,-666.7608118,-571.5272856,bad
166.9436646,-159.6212626,-573.3895969,382.9925919,35.02295494,-181.5386438,-250.7348299,bad
344.3897629,-64.57630634,-690.1304913,363.0725479,141.3738298,-281.5398288,-309.3930244,bad
105.1542282,-228.3941102,-507.743926,374.7342682,-75.24819374,-172.9277766,-137.0893335,bad
222.1363449,-183.5265255,-650.1348495,388.4012222,3.036646843,-206.5807986,-297.4273038,bad
306.0055161,-146.8116975,-1009.884911,445.730629,42.98366547,-505.5827951,-608.8110209,bad
351.9843674,-50.15022755,-994.7759628,450.3792953,176.317091,-556.7637634,-611.9211817,bad
217.2823334,-198.4043741,-1457.856388,476.5092468,-50.43299675,-823.4278679,-900.0415421,bad
229.6311188,-156.1848807,-903.186636,429.9026489,-13.29731941,-443.0220938,-498.2579184,bad
210.0826263,-235.4723096,-674.3599176,423.9178467,-69.72462416,-257.1927953,-323.8228798,bad
250.6354141,-117.9219675,-1623.521976,531.1155319,-54.40013409,-978.6355019,-939.70047,bad
316.0059357,-24.27751064,-1509.266911,509.6424866,173.9936972,-920.1743317,-973.8882065,bad
294.8086929,-155.6062746,-1844.955196,544.7727585,74.8260355,-1088.076925,-996.0718346,bad
260.7382584,-37.1126318,-1484.244518,528.1823349,84.34388638,-966.349268,-928.6545753,bad
261.162262,-83.97936344,-1729.31448,543.4606171,-109.2440557,-994.0386772,-997.2597313,bad
297.2241211,50.1772213,-1235.346508,462.2177124,187.2257853,-715.1460171,-758.8222504,bad
244.5464325,-186.5148926,-1023.777981,463.3119965,-17.27793217,-468.9309883,-467.638979,bad
302.2750473,-138.1850481,-591.5572071,408.7090683,92.58178711,-83.72344851,-251.1609364,bad
115.1125336,-306.1715627,-720.9005356,415.0900269,-227.7349949,-260.1845741,-279.9940825,bad
151.4857864,-241.1332726,-1141.135998,476.2001038,-129.2682695,-471.9996929,-431.9458151,bad
105.6483459,-324.5256615,-1233.157396,445.2602386,-246.5595317,-570.0751591,-609.4823456,bad
108.1684875,-248.21527,-1471.084785,464.1964722,-137.8371334,-821.2365246,-758.4009075,bad
131.8962097,-213.8115621,-380.1182842,363.9181519,-98.41423988,-19.63469669,-27.76810259,bad
159.1177368,-188.0858302,-458.5036755,314.8418427,-73.33713055,-0.519912941,-65.82060456,bad
46.35784149,-187.2640872,-371.7806053,218.1373215,-100.7057905,32.57385939,-57.16637671,bad
78.57505798,-216.6501546,-250.9631395,262.6046371,-100.1680183,33.71057957,-2.903433926,bad
41.56681061,-257.6257253,-303.0386353,295.9532547,-147.8504205,-48.90022159,-41.36325985,bad
53.43349457,-241.3682556,-302.9451871,291.0480499,-129.7359395,-35.75799286,-33.32020283,bad
214.7406769,-265.6668806,-456.3751602,396.8204498,-52.43585587,-71.25566125,-107.4434888,bad
212.1894073,-273.0981016,-503.4049702,418.8743591,-65.52357674,-157.265135,-212.0881248,bad
67.82047272,-293.4027135,-506.0585117,290.2606964,-198.6633468,-192.9916334,-214.1772652,bad
316.2731552,-95.00212669,-552.7328968,340.7754135,53.26056004,-139.481113,-211.9029021,bad
212.555275,-205.3942108,-510.2034473,340.6783676,-45.73338032,-91.49326086,-223.6542177,bad
196.28685,-248.8031459,-683.644309,358.6266327,-117.1367455,-225.8353472,-298.9162302,bad
184.1514587,-234.4468474,-630.8576202,395.951767,-86.56342506,-294.7858858,-275.5378175,bad
147.5901031,-310.9534907,-693.3696127,441.8680954,-156.2293196,-339.6587491,-347.0863867,bad
220.0117493,-226.8891549,-524.7014093,480.0286102,30.62941074,-282.221818,-226.2710667,bad
66.62757874,-261.8647099,-681.7899799,346.5439987,-165.067606,-317.2921944,-274.1843748,bad
206.048584,-175.3627181,-669.8730755,423.0173492,41.54668808,-312.6086283,-349.1648412,bad
